Country_Region,Province_State,Confirmed,Recovered,Active,Deaths,Mortality,Date
Azerbaijan,,3,0,3,0,0.0,03-04-2020
Bahrain,,52,0,52,0,0.0,03-04-2020
Belarus,,6,0,6,0,0.0,03-04-2020
Belgium,,23,1,22,0,0.0,03-04-2020
Brazil,,4,0,4,0,0.0,03-04-2020
Cambodia,,1,1,0,0,0.0,03-04-2020
Canada,,33,6,27,0,0.0,03-04-2020
Chile,,1,0,1,0,0.0,03-04-2020
Croatia,,10,0,10,0,0.0,03-04-2020
Czechia,,8,0,8,0,0.0,03-04-2020
Denmark,,10,0,10,0,0.0,03-04-2020
Dominican Republic,,1,0,1,0,0.0,03-04-2020
Ecuador,,10,0,10,0,0.0,03-04-2020
Egypt,,2,1,1,0,0.0,03-04-2020
Estonia,,2,0,2,0,0.0,03-04-2020
Faroe Islands,,1,0,1,0,0.0,03-04-2020
Finland,,6,1,5,0,0.0,03-04-2020
France,,285,12,269,4,1.4,03-04-2020
Georgia,,3,0,3,0,0.0,03-04-2020
Germany,,262,16,246,0,0.0,03-04-2020
Gibraltar,,1,0,1,0,0.0,03-04-2020
Greece,,9,0,9,0,0.0,03-04-2020
Hong Kong,,105,37,66,2,1.9,03-04-2020
Hungary,,2,0,2,0,0.0,03-04-2020
Iceland,,26,0,26,0,0.0,03-04-2020
India,,28,3,25,0,0.0,03-04-2020
Indonesia,,2,0,2,0,0.0,03-04-2020
Iran,,2922,552,2278,92,3.15,03-04-2020
Iraq,,35,0,33,2,5.71,03-04-2020
Ireland,,6,0,6,0,0.0,03-04-2020
Israel,,15,1,14,0,0.0,03-04-2020
Italy,,3089,276,2706,107,3.46,03-04-2020
Japan,,331,43,282,6,1.81,03-04-2020
Jordan,,1,0,1,0,0.0,03-04-2020
Kuwait,,56,0,56,0,0.0,03-04-2020
Latvia,,1,0,1,0,0.0,03-04-2020
Lebanon,,13,1,12,0,0.0,03-04-2020
Liechtenstein,,1,0,1,0,0.0,03-04-2020
Lithuania,,1,0,1,0,0.0,03-04-2020
Luxembourg,,1,0,1,0,0.0,03-04-2020
Macau,,10,9,1,0,0.0,03-04-2020
China,,80271,49955,27335,2981,3.71,03-04-2020
Malaysia,,50,22,28,0,0.0,03-04-2020
Mexico,,5,1,4,0,0.0,03-04-2020
Monaco,,1,0,1,0,0.0,03-04-2020
Morocco,,1,0,1,0,0.0,03-04-2020
Nepal,,1,1,0,0,0.0,03-04-2020
Netherlands,,38,0,38,0,0.0,03-04-2020
New Zealand,,3,0,3,0,0.0,03-04-2020
Nigeria,,1,0,1,0,0.0,03-04-2020
North Macedonia,,1,0,1,0,0.0,03-04-2020
Norway,,56,0,56,0,0.0,03-04-2020
Oman,,15,2,13,0,0.0,03-04-2020
Pakistan,,5,0,5,0,0.0,03-04-2020
Philippines,,3,1,1,1,33.33,03-04-2020
Poland,,1,0,1,0,0.0,03-04-2020
Portugal,,5,0,5,0,0.0,03-04-2020
Qatar,,8,0,8,0,0.0,03-04-2020
Romania,,4,1,3,0,0.0,03-04-2020
Russia,,3,2,1,0,0.0,03-04-2020
Saint Barthelemy,,3,0,3,0,0.0,03-04-2020
San Marino,,16,0,15,1,6.25,03-04-2020
Saudi Arabia,,1,0,1,0,0.0,03-04-2020
Senegal,,4,0,4,0,0.0,03-04-2020
Singapore,,110,78,32,0,0.0,03-04-2020
South Korea,,5621,41,5545,35,0.62,03-04-2020
Spain,,222,2,218,2,0.9,03-04-2020
Sri Lanka,,1,1,0,0,0.0,03-04-2020
Sweden,,35,0,35,0,0.0,03-04-2020
Switzerland,,90,3,87,0,0.0,03-04-2020
Taiwan,,42,12,29,1,2.38,03-04-2020
Thailand,,43,31,11,1,2.33,03-04-2020
Tunisia,,1,0,1,0,0.0,03-04-2020
United Kingdom,,85,8,77,0,0.0,03-04-2020
United States,,108,8,89,11,10.19,03-04-2020
Ukraine,,1,0,1,0,0.0,03-04-2020
United Arab Emirates,,27,5,22,0,0.0,03-04-2020
Vietnam,,16,16,0,0,0.0,03-04-2020
Afghanistan,,1,0,1,0,0.0,03-05-2020
Algeria,,12,0,12,0,0.0,03-05-2020
Andorra,,1,0,1,0,0.0,03-05-2020
Argentina,,1,0,1,0,0.0,03-05-2020
Armenia,,1,0,1,0,0.0,03-05-2020
Australia,,55,21,32,2,3.64,03-05-2020
Austria,,41,0,41,0,0.0,03-05-2020
Azerbaijan,,6,0,6,0,0.0,03-05-2020
Bahrain,,55,0,55,0,0.0,03-05-2020
Belarus,,6,0,6,0,0.0,03-05-2020
Belgium,,50,1,49,0,0.0,03-05-2020
Bosnia and Herzegovina,,2,0,2,0,0.0,03-05-2020
Brazil,,4,0,4,0,0.0,03-05-2020
Cambodia,,1,1,0,0,0.0,03-05-2020
Canada,,37,6,31,0,0.0,03-05-2020
Chile,,4,0,4,0,0.0,03-05-2020
Croatia,,10,0,10,0,0.0,03-05-2020
Czechia,,12,0,12,0,0.0,03-05-2020
Denmark,,10,0,10,0,0.0,03-05-2020
Dominican Republic,,1,0,1,0,0.0,03-05-2020
Ecuador,,13,0,13,0,0.0,03-05-2020
Egypt,,3,1,2,0,0.0,03-05-2020
Estonia,,3,0,3,0,0.0,03-05-2020
Faroe Islands,,1,0,1,0,0.0,03-05-2020
Finland,,12,1,11,0,0.0,03-05-2020
France,,377,12,359,6,1.59,03-05-2020
Georgia,,4,0,4,0,0.0,03-05-2020
Germany,,482,16,466,0,0.0,03-05-2020
Gibraltar,,1,0,1,0,0.0,03-05-2020
Greece,,31,0,31,0,0.0,03-05-2020
Hong Kong,,105,43,60,2,1.9,03-05-2020
Hungary,,2,0,2,0,0.0,03-05-2020
Iceland,,34,0,34,0,0.0,03-05-2020
India,,30,3,27,0,0.0,03-05-2020
Indonesia,,2,0,2,0,0.0,03-05-2020
Iran,,3513,739,2667,107,3.05,03-05-2020
Iraq,,35,0,33,2,5.71,03-05-2020
Ireland,,6,0,6,0,0.0,03-05-2020
Israel,,16,1,15,0,0.0,03-05-2020
Italy,,3858,414,3296,148,3.84,03-05-2020
Japan,,360,43,311,6,1.67,03-05-2020
Jordan,,1,0,1,0,0.0,03-05-2020
Kuwait,,58,0,58,0,0.0,03-05-2020
Latvia,,1,0,1,0,0.0,03-05-2020
Lebanon,,16,1,15,0,0.0,03-05-2020
Liechtenstein,,1,0,1,0,0.0,03-05-2020
Lithuania,,1,0,1,0,0.0,03-05-2020
Luxembourg,,1,0,1,0,0.0,03-05-2020
Macau,,10,9,1,0,0.0,03-05-2020
China,,80422,52240,25169,3013,3.75,03-05-2020
Malaysia,,50,22,28,0,0.0,03-05-2020
Mexico,,5,1,4,0,0.0,03-05-2020
Monaco,,1,0,1,0,0.0,03-05-2020
Morocco,,2,0,2,0,0.0,03-05-2020
Nepal,,1,1,0,0,0.0,03-05-2020
Netherlands,,82,0,82,0,0.0,03-05-2020
New Zealand,,3,0,3,0,0.0,03-05-2020
Nigeria,,1,0,1,0,0.0,03-05-2020
North Macedonia,,1,0,1,0,0.0,03-05-2020
Norway,,87,0,87,0,0.0,03-05-2020
Oman,,16,2,14,0,0.0,03-05-2020
Pakistan,,5,0,5,0,0.0,03-05-2020
Palestine,,4,0,4,0,0.0,03-05-2020
Philippines,,3,1,1,1,33.33,03-05-2020
Poland,,1,0,1,0,0.0,03-05-2020
Portugal,,8,0,8,0,0.0,03-05-2020
Qatar,,8,0,8,0,0.0,03-05-2020
Romania,,6,1,5,0,0.0,03-05-2020
Russia,,4,2,2,0,0.0,03-05-2020
Saint Barthelemy,,3,0,3,0,0.0,03-05-2020
San Marino,,21,0,20,1,4.76,03-05-2020
Saudi Arabia,,5,0,5,0,0.0,03-05-2020
Senegal,,4,0,4,0,0.0,03-05-2020
Singapore,,117,78,39,0,0.0,03-05-2020
Slovenia,,2,0,2,0,0.0,03-05-2020
South Africa,,1,0,1,0,0.0,03-05-2020
South Korea,,6088,41,6012,35,0.57,03-05-2020
Spain,,259,2,254,3,1.16,03-05-2020
Sri Lanka,,1,1,0,0,0.0,03-05-2020
Sweden,,94,0,94,0,0.0,03-05-2020
Switzerland,,114,3,110,1,0.88,03-05-2020
Taiwan,,44,12,31,1,2.27,03-05-2020
Thailand,,47,31,15,1,2.13,03-05-2020
Tunisia,,1,0,1,0,0.0,03-05-2020
United Kingdom,,115,8,106,1,0.87,03-05-2020
United States,,176,8,156,12,6.82,03-05-2020
Ukraine,,1,0,1,0,0.0,03-05-2020
United Arab Emirates,,29,5,24,0,0.0,03-05-2020
Vietnam,,16,16,0,0,0.0,03-05-2020
Afghanistan,,1,0,1,0,0.0,03-06-2020
Algeria,,17,0,17,0,0.0,03-06-2020
Andorra,,1,0,1,0,0.0,03-06-2020
Argentina,,2,0,2,0,0.0,03-06-2020
Armenia,,1,0,1,0,0.0,03-06-2020
Australia,,60,21,37,2,3.33,03-06-2020
Austria,,55,0,55,0,0.0,03-06-2020
Azerbaijan,,6,0,6,0,0.0,03-06-2020
Bahrain,,60,4,56,0,0.0,03-06-2020
Belarus,,6,0,6,0,0.0,03-06-2020
Belgium,,109,1,108,0,0.0,03-06-2020
Bhutan,,1,0,1,0,0.0,03-06-2020
Bosnia and Herzegovina,,2,0,2,0,0.0,03-06-2020
Brazil,,13,0,13,0,0.0,03-06-2020
Cambodia,,1,1,0,0,0.0,03-06-2020
Cameroon,,1,0,1,0,0.0,03-06-2020
Canada,,49,6,43,0,0.0,03-06-2020
Chile,,4,0,4,0,0.0,03-06-2020
Colombia,,1,0,1,0,0.0,03-06-2020
Costa Rica,,1,0,1,0,0.0,03-06-2020
Croatia,,11,0,11,0,0.0,03-06-2020
Czechia,,18,0,18,0,0.0,03-06-2020
Denmark,,23,1,22,0,0.0,03-06-2020
Dominican Republic,,2,0,2,0,0.0,03-06-2020
Ecuador,,13,0,13,0,0.0,03-06-2020
Egypt,,15,1,14,0,0.0,03-06-2020
Estonia,,10,0,10,0,0.0,03-06-2020
Faroe Islands,,1,0,1,0,0.0,03-06-2020
Finland,,15,1,14,0,0.0,03-06-2020
France,,653,12,632,9,1.38,03-06-2020
Georgia,,4,0,4,0,0.0,03-06-2020
Germany,,670,17,653,0,0.0,03-06-2020
Gibraltar,,1,0,1,0,0.0,03-06-2020
Greece,,45,0,45,0,0.0,03-06-2020
Hong Kong,,107,46,59,2,1.87,03-06-2020
Hungary,,2,0,2,0,0.0,03-06-2020
Iceland,,43,0,43,0,0.0,03-06-2020
India,,31,3,28,0,0.0,03-06-2020
Indonesia,,4,0,4,0,0.0,03-06-2020
Iran,,4747,913,3710,124,2.61,03-06-2020
Iraq,,40,0,37,3,7.5,03-06-2020
Ireland,,18,0,18,0,0.0,03-06-2020
Israel,,21,2,19,0,0.0,03-06-2020
Italy,,4636,523,3916,197,4.25,03-06-2020
Japan,,420,46,368,6,1.43,03-06-2020
Jordan,,1,0,1,0,0.0,03-06-2020
Kuwait,,58,0,58,0,0.0,03-06-2020
Latvia,,1,0,1,0,0.0,03-06-2020
Lebanon,,22,1,21,0,0.0,03-06-2020
Liechtenstein,,1,0,1,0,0.0,03-06-2020
Lithuania,,1,0,1,0,0.0,03-06-2020
Luxembourg,,2,0,2,0,0.0,03-06-2020
Macau,,10,10,0,0,0.0,03-06-2020
China,,80573,53888,23643,3042,3.78,03-06-2020
Malaysia,,83,22,61,0,0.0,03-06-2020
Mexico,,6,1,5,0,0.0,03-06-2020
Monaco,,1,0,1,0,0.0,03-06-2020
Morocco,,2,0,2,0,0.0,03-06-2020
Nepal,,1,1,0,0,0.0,03-06-2020
Netherlands,,128,0,127,1,0.78,03-06-2020
New Zealand,,4,0,4,0,0.0,03-06-2020
Nigeria,,1,0,1,0,0.0,03-06-2020
North Macedonia,,3,0,3,0,0.0,03-06-2020
Norway,,108,0,108,0,0.0,03-06-2020
Oman,,16,2,14,0,0.0,03-06-2020
Pakistan,,6,0,6,0,0.0,03-06-2020
Palestine,,16,0,16,0,0.0,03-06-2020
Peru,,1,0,1,0,0.0,03-06-2020
Philippines,,5,1,3,1,20.0,03-06-2020
Poland,,5,0,5,0,0.0,03-06-2020
Portugal,,13,0,13,0,0.0,03-06-2020
Qatar,,8,0,8,0,0.0,03-06-2020
Romania,,9,1,8,0,0.0,03-06-2020
Russia,,13,2,11,0,0.0,03-06-2020
Saint Barthelemy,,3,0,3,0,0.0,03-06-2020
San Marino,,21,0,20,1,4.76,03-06-2020
Saudi Arabia,,5,0,5,0,0.0,03-06-2020
Senegal,,4,0,4,0,0.0,03-06-2020
Serbia,,1,0,1,0,0.0,03-06-2020
Singapore,,130,78,52,0,0.0,03-06-2020
Slovakia,,1,0,1,0,0.0,03-06-2020
Slovenia,,7,0,7,0,0.0,03-06-2020
South Africa,,1,0,1,0,0.0,03-06-2020
South Korea,,6593,135,6416,42,0.64,03-06-2020
Spain,,400,2,393,5,1.25,03-06-2020
Sri Lanka,,1,1,0,0,0.0,03-06-2020
Sweden,,101,0,101,0,0.0,03-06-2020
Switzerland,,214,3,210,1,0.47,03-06-2020
Taiwan,,45,12,32,1,2.22,03-06-2020
Thailand,,48,31,16,1,2.08,03-06-2020
Togo,,1,0,1,0,0.0,03-06-2020
Tunisia,,1,0,1,0,0.0,03-06-2020
United Kingdom,,163,8,153,2,1.23,03-06-2020
United States,,233,8,211,14,6.01,03-06-2020
Ukraine,,1,0,1,0,0.0,03-06-2020
United Arab Emirates,,29,5,24,0,0.0,03-06-2020
Holy See,,1,0,1,0,0.0,03-06-2020
Vietnam,,16,16,0,0,0.0,03-06-2020
Afghanistan,,1,0,1,0,0.0,03-07-2020
Algeria,,17,0,17,0,0.0,03-07-2020
Andorra,,1,0,1,0,0.0,03-07-2020
Argentina,,8,0,8,0,0.0,03-07-2020
Armenia,,1,0,1,0,0.0,03-07-2020
Australia,,63,21,40,2,3.17,03-07-2020
Austria,,79,0,79,0,0.0,03-07-2020
Azerbaijan,,9,0,9,0,0.0,03-07-2020
Bahrain,,85,4,81,0,0.0,03-07-2020
Belarus,,6,0,6,0,0.0,03-07-2020
Belgium,,169,1,168,0,0.0,03-07-2020
Bhutan,,1,0,1,0,0.0,03-07-2020
Bosnia and Herzegovina,,3,0,3,0,0.0,03-07-2020
Brazil,,13,0,13,0,0.0,03-07-2020
Cambodia,,1,1,0,0,0.0,03-07-2020
Cameroon,,1,0,1,0,0.0,03-07-2020
Canada,,54,8,46,0,0.0,03-07-2020
Chile,,4,0,4,0,0.0,03-07-2020
Colombia,,1,0,1,0,0.0,03-07-2020
Costa Rica,,1,0,1,0,0.0,03-07-2020
Croatia,,12,0,12,0,0.0,03-07-2020
Czechia,,19,0,19,0,0.0,03-07-2020
Denmark,,23,1,22,0,0.0,03-07-2020
Dominican Republic,,2,0,2,0,0.0,03-07-2020
Ecuador,,13,0,13,0,0.0,03-07-2020
Egypt,,15,1,14,0,0.0,03-07-2020
Estonia,,10,0,10,0,0.0,03-07-2020
Faroe Islands,,1,0,1,0,0.0,03-07-2020
Finland,,15,1,14,0,0.0,03-07-2020
France,,949,12,926,11,1.16,03-07-2020
French Guiana,,5,0,5,0,0.0,03-07-2020
Georgia,,4,0,4,0,0.0,03-07-2020
Germany,,799,18,781,0,0.0,03-07-2020
Gibraltar,,1,0,1,0,0.0,03-07-2020
Greece,,46,0,46,0,0.0,03-07-2020
Hong Kong,,108,51,55,2,1.85,03-07-2020
Hungary,,4,0,4,0,0.0,03-07-2020
Iceland,,50,0,50,0,0.0,03-07-2020
India,,34,3,31,0,0.0,03-07-2020
Indonesia,,4,0,4,0,0.0,03-07-2020
Iran,,5823,1669,4009,145,2.49,03-07-2020
Iraq,,54,0,50,4,7.41,03-07-2020
Ireland,,18,0,18,0,0.0,03-07-2020
Israel,,21,2,19,0,0.0,03-07-2020
Italy,,5883,589,5061,233,3.96,03-07-2020
Japan,,461,76,379,6,1.3,03-07-2020
Jordan,,1,0,1,0,0.0,03-07-2020
Kuwait,,61,0,61,0,0.0,03-07-2020
Latvia,,1,0,1,0,0.0,03-07-2020
Lebanon,,22,1,21,0,0.0,03-07-2020
Liechtenstein,,1,0,1,0,0.0,03-07-2020
Lithuania,,1,0,1,0,0.0,03-07-2020
Luxembourg,,2,0,2,0,0.0,03-07-2020
Macau,,10,10,0,0,0.0,03-07-2020
China,,80652,55478,22104,3070,3.81,03-07-2020
Malaysia,,93,23,70,0,0.0,03-07-2020
Malta,,3,0,3,0,0.0,03-07-2020
Martinique,,2,0,2,0,0.0,03-07-2020
Mexico,,6,1,5,0,0.0,03-07-2020
Monaco,,1,0,1,0,0.0,03-07-2020
Morocco,,2,0,2,0,0.0,03-07-2020
Nepal,,1,1,0,0,0.0,03-07-2020
Netherlands,,188,0,187,1,0.53,03-07-2020
New Zealand,,5,0,5,0,0.0,03-07-2020
Nigeria,,1,0,1,0,0.0,03-07-2020
North Macedonia,,3,0,3,0,0.0,03-07-2020
Norway,,147,0,147,0,0.0,03-07-2020
Oman,,16,2,14,0,0.0,03-07-2020
Pakistan,,6,0,6,0,0.0,03-07-2020
Palestine,,22,0,22,0,0.0,03-07-2020
Peru,,1,0,1,0,0.0,03-07-2020
Philippines,,6,1,4,1,16.67,03-07-2020
Poland,,5,0,5,0,0.0,03-07-2020
Portugal,,20,0,20,0,0.0,03-07-2020
Qatar,,8,0,8,0,0.0,03-07-2020
Romania,,9,3,6,0,0.0,03-07-2020
Russia,,13,2,11,0,0.0,03-07-2020
Saint Barthelemy,,3,0,3,0,0.0,03-07-2020
San Marino,,23,0,22,1,4.35,03-07-2020
Saudi Arabia,,5,0,5,0,0.0,03-07-2020
Senegal,,4,0,4,0,0.0,03-07-2020
Serbia,,1,0,1,0,0.0,03-07-2020
Singapore,,138,78,60,0,0.0,03-07-2020
Slovakia,,1,0,1,0,0.0,03-07-2020
Slovenia,,7,0,7,0,0.0,03-07-2020
South Africa,,1,0,1,0,0.0,03-07-2020
South Korea,,7041,135,6862,44,0.62,03-07-2020
Spain,,500,30,460,10,2.0,03-07-2020
Sri Lanka,,1,1,0,0,0.0,03-07-2020
Sweden,,161,0,161,0,0.0,03-07-2020
Switzerland,,268,3,264,1,0.37,03-07-2020
Taiwan,,45,12,32,1,2.22,03-07-2020
Thailand,,50,31,18,1,2.0,03-07-2020
Togo,,1,0,1,0,0.0,03-07-2020
Tunisia,,1,0,1,0,0.0,03-07-2020
United Kingdom,,206,18,186,2,0.97,03-07-2020
United States,,351,8,326,17,4.84,03-07-2020
Ukraine,,1,0,1,0,0.0,03-07-2020
United Arab Emirates,,45,7,38,0,0.0,03-07-2020
Holy See,,1,0,1,0,0.0,03-07-2020
Vietnam,,18,16,2,0,0.0,03-07-2020
Afghanistan,,4,0,4,0,0.0,03-08-2020
Algeria,,19,0,19,0,0.0,03-08-2020
Andorra,,1,0,1,0,0.0,03-08-2020
Argentina,,12,0,11,1,8.33,03-08-2020
Armenia,,1,0,1,0,0.0,03-08-2020
Australia,,76,21,51,4,5.26,03-08-2020
Austria,,104,0,104,0,0.0,03-08-2020
Azerbaijan,,9,0,9,0,0.0,03-08-2020
Bahrain,,85,4,81,0,0.0,03-08-2020
Bangladesh,,3,0,3,0,0.0,03-08-2020
Belarus,,6,0,6,0,0.0,03-08-2020
Belgium,,200,1,199,0,0.0,03-08-2020
Bhutan,,1,0,1,0,0.0,03-08-2020
Bosnia and Herzegovina,,3,0,3,0,0.0,03-08-2020
Brazil,,20,0,20,0,0.0,03-08-2020
Bulgaria,,4,0,4,0,0.0,03-08-2020
Cambodia,,2,1,1,0,0.0,03-08-2020
Cameroon,,2,0,2,0,0.0,03-08-2020
Canada,,64,8,56,0,0.0,03-08-2020
Chile,,8,0,8,0,0.0,03-08-2020
Colombia,,1,0,1,0,0.0,03-08-2020
Costa Rica,,5,0,5,0,0.0,03-08-2020
Croatia,,12,0,12,0,0.0,03-08-2020
Czechia,,31,0,31,0,0.0,03-08-2020
Denmark,,35,1,34,0,0.0,03-08-2020
Dominican Republic,,5,0,5,0,0.0,03-08-2020
Ecuador,,14,0,14,0,0.0,03-08-2020
Egypt,,49,1,47,1,2.04,03-08-2020
Estonia,,10,0,10,0,0.0,03-08-2020
Faroe Islands,,2,0,2,0,0.0,03-08-2020
Finland,,23,1,22,0,0.0,03-08-2020
France,,1126,12,1095,19,1.69,03-08-2020
French Guiana,,5,0,5,0,0.0,03-08-2020
Georgia,,13,0,13,0,0.0,03-08-2020
Germany,,1040,18,1022,0,0.0,03-08-2020
Gibraltar,,1,0,1,0,0.0,03-08-2020
Greece,,73,0,73,0,0.0,03-08-2020
Hong Kong,,114,58,53,3,2.63,03-08-2020
Hungary,,7,0,7,0,0.0,03-08-2020
Iceland,,50,0,50,0,0.0,03-08-2020
India,,39,3,36,0,0.0,03-08-2020
Indonesia,,6,0,6,0,0.0,03-08-2020
Iran,,6566,2134,4238,194,2.95,03-08-2020
Iraq,,60,0,54,6,10.0,03-08-2020
Ireland,,19,0,19,0,0.0,03-08-2020
Israel,,39,2,37,0,0.0,03-08-2020
Italy,,7375,622,6387,366,4.96,03-08-2020
Japan,,502,76,420,6,1.2,03-08-2020
Jordan,,1,0,1,0,0.0,03-08-2020
Kuwait,,64,1,63,0,0.0,03-08-2020
Latvia,,2,0,2,0,0.0,03-08-2020
Lebanon,,32,1,31,0,0.0,03-08-2020
Liechtenstein,,1,0,1,0,0.0,03-08-2020
Lithuania,,1,0,1,0,0.0,03-08-2020
Luxembourg,,3,0,3,0,0.0,03-08-2020
Macau,,10,10,0,0,0.0,03-08-2020
China,,80699,57320,20282,3097,3.84,03-08-2020
Malaysia,,99,24,75,0,0.0,03-08-2020
Maldives,,4,0,4,0,0.0,03-08-2020
Malta,,3,0,3,0,0.0,03-08-2020
Martinique,,2,0,2,0,0.0,03-08-2020
Mexico,,7,1,6,0,0.0,03-08-2020
Moldova,,1,0,1,0,0.0,03-08-2020
Monaco,,1,0,1,0,0.0,03-08-2020
Morocco,,2,0,2,0,0.0,03-08-2020
Nepal,,1,1,0,0,0.0,03-08-2020
Netherlands,,265,0,262,3,1.13,03-08-2020
New Zealand,,5,0,5,0,0.0,03-08-2020
Nigeria,,1,0,1,0,0.0,03-08-2020
North Macedonia,,3,0,3,0,0.0,03-08-2020
Norway,,176,0,176,0,0.0,03-08-2020
Oman,,16,2,14,0,0.0,03-08-2020
Pakistan,,6,1,5,0,0.0,03-08-2020
Palestine,,22,0,22,0,0.0,03-08-2020
Paraguay,,1,0,1,0,0.0,03-08-2020
Peru,,6,0,6,0,0.0,03-08-2020
Philippines,,10,1,8,1,10.0,03-08-2020
Poland,,11,0,11,0,0.0,03-08-2020
Portugal,,30,0,30,0,0.0,03-08-2020
Qatar,,15,0,15,0,0.0,03-08-2020
Ireland,,21,0,21,0,0.0,03-08-2020
Romania,,15,3,12,0,0.0,03-08-2020
Russia,,17,3,14,0,0.0,03-08-2020
Saint Barthelemy,,3,0,3,0,0.0,03-08-2020
San Marino,,36,0,35,1,2.78,03-08-2020
Saudi Arabia,,11,0,11,0,0.0,03-08-2020
Senegal,,4,1,3,0,0.0,03-08-2020
Serbia,,1,0,1,0,0.0,03-08-2020
Singapore,,150,78,72,0,0.0,03-08-2020
Slovakia,,3,0,3,0,0.0,03-08-2020
Slovenia,,16,0,16,0,0.0,03-08-2020
South Africa,,3,0,3,0,0.0,03-08-2020
South Korea,,7314,118,7146,50,0.68,03-08-2020
Spain,,673,30,626,17,2.53,03-08-2020
Sri Lanka,,1,1,0,0,0.0,03-08-2020
Sweden,,203,0,203,0,0.0,03-08-2020
Switzerland,,337,3,332,2,0.59,03-08-2020
Taiwan,,45,13,31,1,2.22,03-08-2020
Thailand,,50,31,18,1,2.0,03-08-2020
Togo,,1,0,1,0,0.0,03-08-2020
Tunisia,,2,0,2,0,0.0,03-08-2020
United Kingdom,,273,18,252,3,1.1,03-08-2020
United States,,471,8,442,21,4.46,03-08-2020
Ukraine,,1,0,1,0,0.0,03-08-2020
United Arab Emirates,,45,7,38,0,0.0,03-08-2020
Holy See,,1,0,1,0,0.0,03-08-2020
Vietnam,,30,16,14,0,0.0,03-08-2020
Afghanistan,,4,0,4,0,0.0,03-09-2020
Albania,,2,0,2,0,0.0,03-09-2020
Algeria,,20,0,20,0,0.0,03-09-2020
Andorra,,1,0,1,0,0.0,03-09-2020
Argentina,,12,0,11,1,8.33,03-09-2020
Armenia,,1,0,1,0,0.0,03-09-2020
Australia,,91,21,66,4,4.4,03-09-2020
Austria,,131,2,129,0,0.0,03-09-2020
Azerbaijan,,9,0,9,0,0.0,03-09-2020
Bahrain,,95,14,81,0,0.0,03-09-2020
Bangladesh,,3,0,3,0,0.0,03-09-2020
Belarus,,6,1,5,0,0.0,03-09-2020
Belgium,,239,1,238,0,0.0,03-09-2020
Bhutan,,1,0,1,0,0.0,03-09-2020
Bosnia and Herzegovina,,3,0,3,0,0.0,03-09-2020
Brazil,,25,0,25,0,0.0,03-09-2020
Brunei,,1,0,1,0,0.0,03-09-2020
Bulgaria,,4,0,4,0,0.0,03-09-2020
Cambodia,,2,1,1,0,0.0,03-09-2020
Cameroon,,2,0,2,0,0.0,03-09-2020
Canada,,76,8,67,1,1.32,03-09-2020
Chile,,8,0,8,0,0.0,03-09-2020
Colombia,,1,0,1,0,0.0,03-09-2020
Costa Rica,,9,0,9,0,0.0,03-09-2020
Croatia,,12,0,12,0,0.0,03-09-2020
Cyprus,,2,0,2,0,0.0,03-09-2020
Czechia,,31,0,31,0,0.0,03-09-2020
Denmark,,90,1,89,0,0.0,03-09-2020
Dominican Republic,,5,0,5,0,0.0,03-09-2020
Ecuador,,15,0,15,0,0.0,03-09-2020
Egypt,,55,12,42,1,1.82,03-09-2020
Estonia,,10,0,10,0,0.0,03-09-2020
Faroe Islands,,2,0,2,0,0.0,03-09-2020
Finland,,30,1,29,0,0.0,03-09-2020
France,,1209,12,1178,19,1.57,03-09-2020
French Guiana,,5,0,5,0,0.0,03-09-2020
Georgia,,15,0,15,0,0.0,03-09-2020
Germany,,1176,18,1156,2,0.17,03-09-2020
Gibraltar,,1,0,1,0,0.0,03-09-2020
Greece,,73,0,73,0,0.0,03-09-2020
Hong Kong,,115,59,53,3,2.61,03-09-2020
Hungary,,9,0,9,0,0.0,03-09-2020
Iceland,,58,0,58,0,0.0,03-09-2020
India,,43,3,40,0,0.0,03-09-2020
Indonesia,,19,0,19,0,0.0,03-09-2020
Iran,,7161,2394,4530,237,3.31,03-09-2020
Iraq,,60,9,45,6,10.0,03-09-2020
Ireland,,21,0,21,0,0.0,03-09-2020
Israel,,39,2,37,0,0.0,03-09-2020
Italy,,9172,724,7985,463,5.05,03-09-2020
Japan,,511,76,418,17,3.33,03-09-2020
Jordan,,1,0,1,0,0.0,03-09-2020
Kuwait,,64,1,63,0,0.0,03-09-2020
Latvia,,6,0,6,0,0.0,03-09-2020
Lebanon,,32,1,31,0,0.0,03-09-2020
Liechtenstein,,1,0,1,0,0.0,03-09-2020
Lithuania,,1,0,1,0,0.0,03-09-2020
Luxembourg,,3,0,3,0,0.0,03-09-2020
Macau,,10,10,0,0,0.0,03-09-2020
China,,80735,58735,18880,3120,3.86,03-09-2020
Malaysia,,117,24,93,0,0.0,03-09-2020
Maldives,,4,0,4,0,0.0,03-09-2020
Malta,,3,0,3,0,0.0,03-09-2020
Martinique,,2,0,2,0,0.0,03-09-2020
Mexico,,7,1,6,0,0.0,03-09-2020
Moldova,,1,0,1,0,0.0,03-09-2020
Monaco,,1,0,1,0,0.0,03-09-2020
Morocco,,2,0,2,0,0.0,03-09-2020
Nepal,,1,1,0,0,0.0,03-09-2020
Netherlands,,321,0,318,3,0.93,03-09-2020
New Zealand,,5,0,5,0,0.0,03-09-2020
Nigeria,,2,0,2,0,0.0,03-09-2020
North Macedonia,,3,0,3,0,0.0,03-09-2020
Norway,,205,1,204,0,0.0,03-09-2020
